Record_ID,Date,Shift,Line,Production_Volume,Average_Cycle_Time,Defects_Total,Defect_Rate,Downtime_Total,Defects_Dimensional,Defects_Surface,Defects_Assembly,Defects_Material,Defects_Other,Downtime_Maintenance,Downtime_Setup/Changeover,Downtime_Breakdown,Downtime_Material Shortage,Downtime_Operator Absence,Quality_FPY,Quality_DPMO,Quality_RTY,Quality_Sigma_Level,TimeMotion_Setup_Time_Minutes,TimeMotion_Movement_Time_Seconds,TimeMotion_Machine_Time_Seconds,TimeMotion_Operator_Utilization,TimeMotion_WIP_Average,Efficiency_Factor,Quality_Factor,Reliability_Factor
116,2023-02-23,Afternoon,Line A,424,59.07,4,0.0094,1.7201690414877622,3,0,0,1,0,0.6,0.4,0.2,0.4,0.1,0.9906,9433,0.9859,6.0,11.6,13.0,46.1,0.54,19.0,0.812,0.802,0.875
117,2023-02-23,Night,Line A,376,60.99,2,0.0053,1.731043110133013,2,0,0,0,0,0.5,0.3,0.4,0.4,0.2,0.9947,5319,0.992,6.0,14.5,10.9,50.1,0.61,24.8,0.796,0.802,0.876
118,2023-02-24,Morning,Line A,360,65.21,0,0.0,0.869634250353089,0,0,0,0,0,0.3,0.2,0.1,0.1,0.1,1.0,0,1.0,6.0,21.9,16.1,49.1,0.73,17.6,0.76,0.84,0.87
119,2023-02-24,Afternoon,Line A,400,57.26,2,0.005,5.336294856498965,2,0,0,0,0,1.1,1.6,1.2,1.0,0.5,0.995,5000,0.9925,6.0,13.7,10.1,47.1,0.45,10.4,0.788,0.842,0.809
120,2023-02-24,Night,Line A,364,61.41,5,0.0137,1.3154624883922141,1,1,1,2,0,0.4,0.4,0.2,0.2,0.1,0.9863,13736,0.9795,6.0,18.2,11.9,49.5,0.66,18.3,0.759,0.799,0.815
121,2023-02-27,Morning,Line A,407,62.93,3,0.0074,2.3399061238512364,1,0,2,0,0,0.9,0.6,0.3,0.4,0.2,0.9926,7371,0.989,6.0,14.9,10.5,52.4,0.58,23.9,0.791,0.786,0.817
122,2023-02-27,Afternoon,Line A,385,57.68,1,0.0026,1.3122477940392097,1,0,0,0,0,0.3,0.3,0.4,0.2,0.1,0.9974,2597,0.9961,6.0,20.9,9.7,48.0,0.47,11.8,0.794,0.787,0.837
123,2023-02-27,Night,Line A,406,60.34,1,0.0025,1.4117095028351159,0,0,1,0,0,0.5,0.4,0.2,0.2,0.2,0.9975,2463,0.9963,6.0,20.3,11.9,48.4,0.31,29.3,0.78,0.835,0.817
124,2023-02-28,Morning,Line A,370,62.79,2,0.0054,10.29704821672136,1,1,0,0,0,4.5,1.8,2.0,1.5,0.5,0.9946,5405,0.9919,6.0,14.3,10.3,52.5,0.56,19.7,0.756,0.842,0.872
125,2023-02-28,Afternoon,Line A,385,59.99,4,0.0104,5.898322378119174,2,1,0,1,0,2.1,1.5,1.0,0.7,0.6,0.9896,10389,0.9845,6.0,27.6,11.0,49.0,0.51,21.9,0.78,0.793,0.836
126,2023-02-28,Night,Line A,354,62.66,1,0.0028,12.13859882160404,1,0,0,0,0,3.3,2.7,2.8,2.4,1.0,0.9972,2824,0.9958,6.0,19.0,15.1,47.5,0.45,14.3,0.763,0.844,0.835
127,2023-03-01,Morning,Line A,393,59.74,1,0.0025,7.817912291384805,1,0,0,0,0,2.0,1.8,2.0,1.0,1.0,0.9975,2544,0.9962,6.0,27.7,17.0,42.7,0.56,20.4,0.81,0.861,0.826
128,2023-03-01,Afternoon,Line A,383,60.37,0,0.0,6.835909952502786,0,0,0,0,0,2.4,1.4,1.6,1.0,0.4,1.0,0,1.0,6.0,17.1,11.0,49.4,0.62,7.8,0.792,0.829,0.867
129,2023-03-01,Night,Line A,426,57.81,1,0.0023,0.9798869090251289,0,1,0,0,0,0.3,0.1,0.3,0.1,0.1,0.9977,2347,0.9965,6.0,9.4,10.2,47.6,0.56,12.4,0.852,0.819,0.878
130,2023-03-02,Morning,Line A,368,60.47,0,0.0,3.4573790357187715,0,0,0,0,0,1.0,0.8,0.6,0.8,0.3,1.0,0,1.0,6.0,17.6,19.6,40.8,0.42,26.9,0.808,0.813,0.838
131,2023-03-02,Afternoon,Line A,400,60.77,0,0.0,3.9408462509355964,0,0,0,0,0,1.3,1.1,0.7,0.6,0.4,1.0,0,1.0,6.0,22.1,10.5,50.3,0.67,22.9,0.789,0.862,0.903
132,2023-03-02,Night,Line A,360,62.1,2,0.0056,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9944,5555,0.9917,6.0,16.7,11.0,51.1,0.59,12.3,0.806,0.875,0.865
133,2023-03-03,Morning,Line A,434,54.71,0,0.0,0.5737844614406541,0,0,0,0,0,0.2,0.2,0.1,0.1,0.0,1.0,0,1.0,6.0,24.1,10.4,44.3,0.63,26.7,0.85,0.861,0.828
134,2023-03-03,Afternoon,Line A,380,58.68,1,0.0026,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9974,2631,0.9961,6.0,13.7,14.5,44.1,0.5,21.1,0.786,0.825,0.88
135,2023-03-03,Night,Line A,385,62.75,4,0.0104,11.619782651633308,0,1,1,1,1,3.8,2.6,3.0,1.2,1.0,0.9896,10389,0.9845,6.0,23.7,7.1,55.6,0.57,18.4,0.785,0.879,0.835
136,2023-03-06,Morning,Line A,364,59.69,3,0.0082,4.476971755018818,1,1,1,0,0,0.9,1.3,1.2,0.7,0.4,0.9918,8241,0.9877,6.0,21.1,14.5,45.2,0.52,18.5,0.801,0.815,0.895
137,2023-03-06,Afternoon,Line A,397,57.53,0,0.0,9.898246135025534,0,0,0,0,0,3.7,2.1,1.9,0.6,1.7,1.0,0,1.0,6.0,17.9,15.2,42.4,0.52,13.1,0.789,0.811,0.857
138,2023-03-06,Night,Line A,439,56.67,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,21.9,14.3,42.3,0.57,19.1,0.823,0.841,0.818
139,2023-03-07,Morning,Line A,422,59.33,1,0.0024,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9976,2369,0.9964,6.0,18.8,12.0,47.3,0.62,21.6,0.839,0.86,0.902
140,2023-03-07,Afternoon,Line A,407,59.39,2,0.0049,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9951,4914,0.9926,6.0,23.6,15.8,43.6,0.54,2.7,0.801,0.813,0.892
141,2023-03-07,Night,Line A,378,60.21,0,0.0,15.995737407876694,0,0,0,0,0,5.6,2.9,2.9,3.0,1.6,1.0,0,1.0,6.0,15.6,15.1,45.1,0.43,25.3,0.781,0.889,0.852
142,2023-03-08,Morning,Line A,436,56.34,0,0.0,2.4500242514955484,0,0,0,0,0,0.8,0.7,0.3,0.5,0.2,1.0,0,1.0,6.0,10.8,7.9,48.4,0.53,16.0,0.83,0.863,0.883
143,2023-03-08,Afternoon,Line A,410,58.16,3,0.0073,0.0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.9927,7317,0.989,6.0,18.5,16.9,41.3,0.47,22.3,0.824,0.826,0.899
144,2023-03-08,Night,Line A,400,54.08,4,0.01,5.122834782812707,2,1,0,1,0,1.5,1.3,1.1,0.6,0.6,0.99,10000,0.985,6.0,32.3,8.0,46.1,0.48,11.8,0.85,0.826,0.838
145,2023-03-09,Morning,Line A,398,59.13,2,0.005,1.9517397756911794,0,1,1,0,0,0.5,0.5,0.4,0.4,0.2,0.995,5025,0.9925,6.0,15.8,18.9,40.2,0.54,18.8,0.798,0.832,0.857
146,2023-03-09,Afternoon,Line A,406,57.94,2,0.0049,4.356130124235212,1,0,1,0,0,1.3,1.1,0.7,0.7,0.6,0.9951,4926,0.9926,6.0,23.1,12.0,45.9,0.52,21.4,0.802,0.829,0.884
147,2023-03-09,Night,Line A,386,54.24,1,0.0026,6.442515694075343,0,1,0,0,0,2.3,1.7,1.4,0.8,0.2,0.9974,2590,0.9961,6.0,16.3,16.0,38.2,0.69,15.8,0.856,0.875,0.892
148,2023-03-10,Morning,Line A,416,60.12,1,0.0024,2.069946645615155,0,0,0,1,0,0.6,0.5,0.5,0.3,0.2,0.9976,2403,0.9964,6.0,21.4,7.6,52.5,0.59,17.9,0.812,0.89,0.877
149,2023-03-10,Afternoon,Line A,384,59.16,1,0.0026,1.3333696747327741,0,0,0,1,0,0.4,0.3,0.2,0.2,0.2,0.9974,2604,0.9961,6.0,9.6,9.4,49.7,0.65,17.7,0.8,0.81,0.879
150,2023-03-10,Night,Line A,375,59.17,2,0.0053,5.343302699099202,1,1,0,0,0,1.8,1.1,0.5,0.9,1.0,0.9947,5333,0.992,6.0,23.5,12.8,46.3,0.46,18.5,0.78,0.848,0.881
151,2023-03-13,Morning,Line A,379,58.72,4,0.0106,0.0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.9894,10554,0.9842,6.0,9.6,13.4,45.3,0.64,13.8,0.829,0.877,0.846
152,2023-03-13,Afternoon,Line A,438,57.78,2,0.0046,2.311951110444607,0,1,0,1,0,0.5,0.7,0.5,0.4,0.3,0.9954,4566,0.9932,6.0,16.3,10.1,47.6,0.56,17.9,0.808,0.88,0.825
153,2023-03-13,Night,Line A,431,57.77,0,0.0,0.2955097456806692,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,1.0,0,1.0,6.0,23.2,13.0,44.7,0.58,28.3,0.837,0.878,0.819
154,2023-03-14,Morning,Line A,445,59.9,2,0.0045,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9955,4494,0.9933,6.0,19.4,11.2,48.7,0.59,7.6,0.818,0.89,0.879
155,2023-03-14,Afternoon,Line A,403,59.02,1,0.0025,4.705042529533807,0,0,1,0,0,1.5,1.2,0.8,0.5,0.7,0.9975,2481,0.9963,6.0,22.3,12.0,47.0,0.66,10.7,0.858,0.817,0.853
156,2023-03-14,Night,Line A,424,60.65,4,0.0094,2.9288220317967038,2,1,0,0,1,0.8,0.9,0.6,0.3,0.4,0.9906,9433,0.9859,6.0,17.8,15.2,45.5,0.53,21.7,0.824,0.817,0.847
157,2023-03-15,Morning,Line A,391,56.19,1,0.0026,3.032430980723822,1,0,0,0,0,0.9,0.5,0.7,0.6,0.2,0.9974,2557,0.9962,6.0,19.4,10.4,45.8,0.62,18.1,0.802,0.847,0.835
158,2023-03-15,Afternoon,Line A,428,55.1,1,0.0023,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9977,2336,0.9965,6.0,16.0,9.9,45.2,0.68,17.5,0.854,0.886,0.839
159,2023-03-15,Night,Line A,419,56.49,1,0.0024,1.734455620348858,0,1,0,0,0,0.4,0.5,0.3,0.2,0.2,0.9976,2386,0.9964,6.0,13.2,10.8,45.7,0.46,7.0,0.849,0.884,0.89
160,2023-03-16,Morning,Line A,381,60.43,0,0.0,2.6193357198098135,0,0,0,0,0,0.8,0.8,0.5,0.2,0.4,1.0,0,1.0,6.0,25.0,6.9,53.6,0.54,16.1,0.8,0.883,0.881
161,2023-03-16,Afternoon,Line A,464,59.59,1,0.0022,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9978,2155,0.9968,6.0,18.7,14.9,44.7,0.65,12.0,0.842,0.869,0.886
162,2023-03-16,Night,Line A,398,56.9,1,0.0025,2.792669394516596,1,0,0,0,0,0.8,0.6,0.6,0.4,0.3,0.9975,2512,0.9962,6.0,19.9,14.8,42.1,0.54,26.8,0.857,0.883,0.841
163,2023-03-17,Morning,Line A,404,57.56,1,0.0025,4.075325538796536,0,0,0,1,0,1.1,1.3,0.8,0.7,0.3,0.9975,2475,0.9963,6.0,13.7,12.6,44.9,0.63,12.4,0.824,0.882,0.831
164,2023-03-17,Afternoon,Line A,435,58.45,2,0.0046,1.4575890927999418,0,1,1,0,0,0.4,0.3,0.4,0.2,0.2,0.9954,4597,0.9931,6.0,28.1,14.5,44.0,0.54,17.4,0.819,0.889,0.882
165,2023-03-17,Night,Line A,453,57.91,1,0.0022,3.958618055957341,0,0,0,0,1,1.0,1.1,0.8,0.5,0.6,0.9978,2207,0.9967,6.0,25.3,13.8,44.1,0.59,13.4,0.832,0.855,0.853
166,2023-03-20,Morning,Line A,431,56.97,4,0.0093,5.405854964819978,1,2,0,0,1,1.8,1.5,1.0,0.6,0.4,0.9907,9280,0.9861,6.0,14.4,12.9,44.1,0.64,9.4,0.837,0.813,0.856
167,2023-03-20,Afternoon,Line A,388,61.01,1,0.0026,4.0379030140221825,0,1,0,0,0,1.1,1.2,0.6,0.7,0.5,0.9974,2577,0.9961,6.0,20.7,14.2,46.9,0.65,22.1,0.793,0.828,0.883
168,2023-03-20,Night,Line A,393,57.38,1,0.0025,3.5349111520886534,0,1,0,0,0,0.9,1.0,0.5,0.5,0.7,0.9975,2544,0.9962,6.0,19.3,5.1,52.3,0.6,27.7,0.784,0.813,0.871
169,2023-03-21,Morning,Line A,397,58.03,1,0.0025,2.139353508636489,1,0,0,0,0,0.7,0.5,0.5,0.3,0.3,0.9975,2518,0.9962,6.0,13.8,10.3,47.7,0.65,25.5,0.85,0.886,0.871
170,2023-03-21,Afternoon,Line A,422,57.95,0,0.0,6.195755667798487,0,0,0,0,0,1.9,1.9,0.9,0.9,0.6,1.0,0,1.0,6.0,11.2,16.3,41.7,0.63,19.7,0.855,0.821,0.863
171,2023-03-21,Night,Line A,424,58.78,0,0.0,7.336015991593913,0,0,0,0,0,2.1,1.8,1.6,1.5,0.3,1.0,0,1.0,6.0,7.7,8.9,49.8,0.69,8.4,0.82,0.882,0.836
172,2023-03-22,Morning,Line A,377,61.6,0,0.0,11.000925822075573,0,0,0,0,0,3.3,2.5,2.4,1.7,1.1,1.0,0,1.0,6.0,28.0,15.4,46.2,0.7,21.1,0.809,0.854,0.878
173,2023-03-22,Afternoon,Line A,379,59.54,1,0.0026,1.399304997413921,0,0,1,0,0,0.3,0.3,0.3,0.3,0.2,0.9974,2638,0.996,6.0,7.6,16.7,42.9,0.54,19.0,0.822,0.867,0.878
174,2023-03-22,Night,Line A,422,54.76,0,0.0,3.6084357188525398,0,0,0,0,0,1.2,1.0,0.9,0.3,0.2,1.0,0,1.0,6.0,20.3,12.4,42.4,0.64,12.2,0.854,0.868,0.887
175,2023-03-23,Morning,Line A,386,57.53,2,0.0052,2.9929703860620505,0,0,1,1,0,1.0,0.7,0.6,0.5,0.3,0.9948,5181,0.9922,6.0,12.2,13.3,44.2,0.53,25.1,0.786,0.811,0.832
176,2023-03-23,Afternoon,Line A,395,61.23,1,0.0025,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9975,2531,0.9962,6.0,18.8,8.0,53.2,0.56,20.8,0.792,0.855,0.865
177,2023-03-23,Night,Line A,418,54.51,2,0.0048,2.9783547576459424,1,0,0,1,0,0.8,0.8,0.6,0.5,0.3,0.9952,4784,0.9928,6.0,21.5,10.7,43.8,0.62,12.8,0.85,0.845,0.897
178,2023-03-24,Morning,Line A,417,58.14,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,20.1,9.2,48.9,0.6,18.5,0.823,0.848,0.866
179,2023-03-24,Afternoon,Line A,375,61.86,3,0.008,2.556140276259921,1,1,0,1,0,0.8,0.6,0.5,0.4,0.3,0.992,8000,0.988,6.0,22.6,9.9,51.9,0.6,5.7,0.785,0.856,0.883
180,2023-03-24,Night,Line A,420,57.93,5,0.0119,1.9434407463198138,2,1,2,0,0,0.5,0.5,0.5,0.3,0.1,0.9881,11904,0.9822,6.0,7.0,15.6,42.3,0.53,22.7,0.827,0.852,0.87
181,2023-03-27,Morning,Line A,399,60.47,2,0.005,4.733740896122382,1,0,0,1,0,1.3,1.4,0.9,0.8,0.3,0.995,5012,0.9925,6.0,11.2,16.3,44.2,0.7,11.2,0.795,0.883,0.863
182,2023-03-27,Afternoon,Line A,436,52.45,2,0.0046,4.227613508231837,0,0,1,1,0,1.4,1.0,0.9,0.5,0.3,0.9954,4587,0.9931,6.0,17.1,12.0,40.5,0.59,23.3,0.858,0.873,0.898
183,2023-03-27,Night,Line A,366,60.39,4,0.0109,0.9496455804405143,1,1,0,2,0,0.3,0.2,0.2,0.2,0.1,0.9891,10928,0.9837,6.0,13.7,15.4,45.0,0.58,15.9,0.791,0.821,0.874
184,2023-03-28,Morning,Line A,422,57.34,1,0.0024,3.389700794287753,1,0,0,0,0,0.9,1.4,0.5,0.5,0.2,0.9976,2369,0.9964,6.0,27.6,12.7,44.7,0.65,21.2,0.857,0.832,0.833
185,2023-03-28,Afternoon,Line A,402,59.12,1,0.0025,4.129386713887867,0,0,1,0,0,1.3,1.0,0.8,0.5,0.5,0.9975,2487,0.9963,6.0,18.9,12.5,46.6,0.54,10.1,0.833,0.879,0.849
186,2023-03-28,Night,Line A,460,57.15,0,0.0,2.3103555555753585,0,0,0,0,0,0.9,0.5,0.5,0.2,0.2,1.0,0,1.0,6.0,14.6,11.9,45.2,0.55,11.2,0.842,0.858,0.886
187,2023-03-29,Morning,Line A,445,56.33,2,0.0045,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.9955,4494,0.9933,6.0,18.9,12.3,44.0,0.59,9.7,0.834,0.853,0.836
188,2023-03-29,Afternoon,Line A,468,54.85,0,0.0,1.790099772879138,0,0,0,0,0,0.4,0.5,0.3,0.4,0.1,1.0,0,1.0,6.0,19.0,16.7,38.2,0.55,6.0,0.831,0.852,0.875
189,2023-03-29,Night,Line A,412,56.05,0,0.0,10.297317728038271,0,0,0,0,0,2.4,3.3,2.2,0.9,1.5,1.0,0,1.0,6.0,20.8,15.1,40.9,0.7,13.6,0.836,0.852,0.834
190,2023-03-30,Morning,Line A,403,63.14,0,0.0,4.498812643239941,0,0,0,0,0,1.2,1.3,0.8,0.6,0.5,1.0,0,1.0,6.0,21.8,9.6,53.5,0.47,19.3,0.788,0.831,0.849
191,2023-03-30,Afternoon,Line A,393,60.02,0,0.0,1.8657129543170714,0,0,0,0,0,0.6,0.4,0.4,0.4,0.2,1.0,0,1.0,6.0,16.8,9.0,51.1,0.63,22.1,0.798,0.845,0.888
192,2023-03-30,Night,Line A,356,58.83,0,0.0,2.0488845817630006,0,0,0,0,0,0.6,0.7,0.4,0.3,0.1,1.0,0,1.0,6.0,22.6,14.2,44.6,0.54,12.5,0.786,0.814,0.871
193,2023-03-31,Morning,Line A,422,55.56,1,0.0024,4.009863145899485,0,1,0,0,0,1.5,0.9,0.5,0.7,0.4,0.9976,2369,0.9964,6.0,30.7,17.2,38.4,0.62,11.0,0.846,0.871,0.832
194,2023-03-31,Afternoon,Line A,426,58.8,0,0.0,3.9268967496443343,0,0,0,0,0,1.2,0.8,1.1,0.6,0.3,1.0,0,1.0,6.0,23.6,9.3,49.5,0.58,12.0,0.82,0.848,0.876
195,2023-03-31,Night,Line A,381,61.6,1,0.0026,16.412112761713637,0,1,0,0,0,5.9,2.8,3.9,2.1,1.6,0.9974,2624,0.9961,6.0,17.4,14.5,47.1,0.46,24.6,0.804,0.824,0.844
196,2023-04-03,Morning,Line A,409,62.46,2,0.0049,1.85650045799407,2,0,0,0,0,0.5,0.3,0.5,0.3,0.2,0.9951,4889,0.9927,6.0,19.7,11.4,51.0,0.62,25.1,0.81,0.891,0.83
197,2023-04-03,Afternoon,Line A,427,60.57,0,0.0,2.50036924060754,0,0,0,0,0,0.6,0.7,0.7,0.3,0.3,1.0,0,1.0,6.0,13.2,9.4,51.1,0.53,31.9,0.818,0.863,0.842
198,2023-04-03,Night,Line A,461,55.51,0,0.0,6.431666467268542,0,0,0,0,0,1.9,1.7,1.2,1.0,0.6,1.0,0,1.0,6.0,23.9,8.8,46.7,0.57,12.5,0.881,0.861,0.848
199,2023-04-04,Morning,Line A,408,53.77,1,0.0025,11.017849436772103,0,1,0,0,0,4.5,2.6,2.1,1.0,0.8,0.9975,2450,0.9963,6.0,14.5,10.6,43.1,0.56,15.2,0.863,0.852,0.849
200,2023-04-04,Afternoon,Line A,425,54.99,0,0.0,3.6436729943812027,0,0,0,0,0,1.2,0.9,0.6,0.6,0.2,1.0,0,1.0,6.0,10.9,16.1,38.9,0.65,19.1,0.854,0.912,0.873
201,2023-04-04,Night,Line A,436,58.98,0,0.0,1.7376638699306977,0,0,0,0,0,0.5,0.5,0.3,0.2,0.3,1.0,0,1.0,6.0,13.5,17.7,41.3,0.59,12.3,0.82,0.868,0.907
202,2023-04-05,Morning,Line A,402,57.45,2,0.005,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.995,4975,0.9925,6.0,12.8,13.1,44.3,0.64,13.1,0.83,0.887,0.893
203,2023-04-05,Afternoon,Line A,431,55.66,1,0.0023,4.051096086100422,0,1,0,0,0,1.1,0.7,1.2,0.5,0.5,0.9977,2320,0.9965,6.0,18.1,10.8,44.8,0.61,19.1,0.866,0.838,0.873
204,2023-04-05,Night,Line A,443,56.77,2,0.0045,2.3035292814343533,1,0,0,1,0,0.5,0.6,0.6,0.4,0.1,0.9955,4514,0.9932,6.0,8.8,14.1,42.6,0.47,19.7,0.865,0.892,0.866
205,2023-04-06,Morning,Line A,456,55.47,2,0.0044,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9956,4385,0.9934,6.0,14.7,15.3,40.2,0.44,15.7,0.844,0.895,0.863
206,2023-04-06,Afternoon,Line A,431,55.09,1,0.0023,1.1758129677499098,0,0,0,1,0,0.4,0.3,0.2,0.2,0.1,0.9977,2320,0.9965,6.0,11.9,8.1,46.9,0.62,12.7,0.858,0.86,0.845
207,2023-04-06,Night,Line A,461,53.9,2,0.0043,1.8929539085800184,0,2,0,0,0,0.7,0.4,0.4,0.3,0.2,0.9957,4338,0.9935,6.0,22.3,14.2,39.7,0.52,21.2,0.887,0.908,0.853
208,2023-04-07,Morning,Line A,409,55.27,0,0.0,6.279878873094012,0,0,0,0,0,2.3,1.6,1.2,0.6,0.6,1.0,0,1.0,6.0,22.5,9.5,45.8,0.56,15.0,0.841,0.863,0.836
209,2023-04-07,Afternoon,Line A,368,60.11,0,0.0,0.5371847626574017,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,1.0,0,1.0,6.0,21.1,12.3,47.8,0.39,18.6,0.851,0.863,0.875
210,2023-04-07,Night,Line A,469,54.08,2,0.0043,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9957,4264,0.9936,6.0,6.7,11.4,42.6,0.76,28.9,0.864,0.875,0.868
211,2023-04-10,Morning,Line A,426,57.02,3,0.007,8.265544325441908,1,1,0,1,0,2.6,2.1,2.3,0.6,0.7,0.993,7042,0.9895,6.0,17.6,13.8,43.2,0.49,20.5,0.871,0.884,0.866
212,2023-04-10,Afternoon,Line A,383,56.6,0,0.0,3.2470294731154694,0,0,0,0,0,1.1,0.7,0.6,0.3,0.5,1.0,0,1.0,6.0,8.4,9.9,46.7,0.66,34.2,0.84,0.886,0.844
213,2023-04-10,Night,Line A,465,54.84,4,0.0086,4.555206225552673,0,2,2,0,0,1.6,1.4,0.7,0.5,0.3,0.9914,8602,0.9871,6.0,12.8,11.2,43.7,0.52,16.3,0.872,0.879,0.9
214,2023-04-11,Morning,Line A,405,51.24,2,0.0049,4.452335676819446,1,0,1,0,0,1.2,0.9,1.3,0.4,0.6,0.9951,4938,0.9926,6.0,23.4,10.0,41.2,0.61,14.6,0.878,0.865,0.873
215,2023-04-11,Afternoon,Line A,433,56.99,0,0.0,1.6982446209557076,0,0,0,0,0,0.6,0.3,0.3,0.2,0.3,1.0,0,1.0,6.0,14.4,14.7,42.3,0.65,21.5,0.843,0.896,0.882
216,2023-04-11,Night,Line A,411,60.63,1,0.0024,4.748332751816697,0,0,0,1,0,1.3,1.1,1.0,0.7,0.6,0.9976,2433,0.9964,6.0,2.8,10.4,50.2,0.74,16.8,0.83,0.881,0.895
217,2023-04-12,Morning,Line A,393,55.64,1,0.0025,2.5320527864584887,1,0,0,0,0,0.8,0.5,0.6,0.5,0.2,0.9975,2544,0.9962,6.0,24.2,12.5,43.1,0.54,20.2,0.867,0.875,0.86
218,2023-04-12,Afternoon,Line A,397,55.32,2,0.005,3.743429206503688,1,0,1,0,0,1.2,0.9,0.9,0.4,0.3,0.995,5037,0.9925,6.0,28.0,14.5,40.9,0.75,15.8,0.866,0.883,0.868
219,2023-04-12,Night,Line A,384,58.25,1,0.0026,1.7021397691208136,0,1,0,0,0,0.5,0.4,0.4,0.3,0.2,0.9974,2604,0.9961,6.0,10.7,8.6,49.7,0.51,22.0,0.832,0.847,0.867
220,2023-04-13,Morning,Line A,405,58.34,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,16.5,10.6,47.7,0.39,15.0,0.813,0.897,0.867
221,2023-04-13,Afternoon,Line A,442,53.91,2,0.0045,2.8090183509170044,0,0,1,1,0,1.0,0.7,0.6,0.3,0.2,0.9955,4524,0.9932,6.0,19.8,4.6,49.3,0.61,17.6,0.892,0.895,0.882
222,2023-04-13,Night,Line A,392,55.15,0,0.0,1.3800072503115253,0,0,0,0,0,0.5,0.4,0.3,0.1,0.2,1.0,0,1.0,6.0,27.6,10.8,44.3,0.69,19.3,0.884,0.899,0.866
223,2023-04-14,Morning,Line A,391,59.02,1,0.0026,1.9485836310456857,0,0,1,0,0,0.4,0.5,0.4,0.4,0.2,0.9974,2557,0.9962,6.0,6.2,7.5,51.5,0.7,23.8,0.816,0.908,0.866
224,2023-04-14,Afternoon,Line A,419,58.76,1,0.0024,3.5145381730699157,0,1,0,0,0,1.3,0.8,0.4,0.5,0.5,0.9976,2386,0.9964,6.0,15.4,10.3,48.5,0.67,11.1,0.835,0.899,0.896
225,2023-04-14,Night,Line A,443,55.06,1,0.0023,5.0559179116105755,0,1,0,0,0,1.6,1.0,1.3,0.8,0.4,0.9977,2257,0.9966,6.0,13.7,16.0,39.1,0.48,18.7,0.858,0.838,0.904
226,2023-04-17,Morning,Line A,417,52.86,1,0.0024,4.954713303913059,0,1,0,0,0,1.8,1.2,0.8,0.7,0.3,0.9976,2398,0.9964,6.0,20.8,13.2,39.6,0.69,9.7,0.885,0.906,0.907
227,2023-04-17,Afternoon,Line A,391,54.28,1,0.0026,10.120213266955615,0,0,0,1,0,3.1,2.3,2.3,1.6,0.7,0.9974,2557,0.9962,6.0,24.4,11.3,43.0,0.54,17.2,0.836,0.873,0.879
228,2023-04-17,Night,Line A,430,56.34,3,0.007,2.117597223363436,0,0,2,1,0,0.6,0.5,0.5,0.3,0.3,0.993,6976,0.9896,6.0,28.2,12.8,43.5,0.52,11.7,0.83,0.842,0.902
229,2023-04-18,Morning,Line A,396,59.32,5,0.0126,5.6624419909097705,2,1,1,1,0,1.4,1.8,1.1,1.1,0.2,0.9874,12626,0.9811,6.0,14.0,9.0,50.3,0.42,21.6,0.82,0.874,0.892
230,2023-04-18,Afternoon,Line A,415,58.67,2,0.0048,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9952,4819,0.9928,6.0,17.0,9.1,49.6,0.6,22.1,0.841,0.895,0.887
231,2023-04-18,Night,Line A,413,59.23,0,0.0,2.03153845134478,0,0,0,0,0,0.7,0.4,0.5,0.3,0.1,1.0,0,1.0,6.0,23.6,12.6,46.6,0.54,27.6,0.809,0.898,0.861
232,2023-04-19,Morning,Line A,402,62.14,4,0.01,2.034789844338167,2,1,1,0,0,0.7,0.5,0.4,0.3,0.1,0.99,9950,0.9851,6.0,10.4,14.0,48.1,0.73,16.9,0.817,0.89,0.899
233,2023-04-19,Afternoon,Line A,406,54.93,1,0.0025,3.697759210248065,0,0,0,1,0,1.4,0.9,0.5,0.5,0.3,0.9975,2463,0.9963,6.0,16.7,12.6,42.3,0.6,18.9,0.891,0.902,0.851
